Operon,Length (nt),ID,Bin #,Posi,Posi_err,Lifetime,Lifetime_err,Chisq
yedYZ,1641,974,2,1.49942,0.230435,3.5028,0.250547,44.623
yedYZ,1641,974,3,1.71469,0.340455,4.4804,0.329494,61.3706
yedYZ,1641,974,4,1.37491,0.289151,3.9291,0.30509,14.2155
yodB,531,976,0,0.373923,0.149562,5.12659,0.167299,23.7823
mtfA,798,978,0,1.45652,0.0734474,4.16856,0.072403,254.643
mtfA,798,978,1,2.40635,0.09875,3.79838,0.0821945,340.676
shiA,1317,982,0,2.06714,0.27598,4.07527,0.242886,86.1909
shiA,1317,982,1,2.69469,0.555703,4.97192,0.54551,73.1878
shiA,1317,982,2,5.05254,0.71621,5.02164,0.659979,101.374
shiA,1317,982,3,4.11443,0.59433,4.17658,0.44674,68.1849
amn,1455,983,0,1.25944,0.19761,7.71476,0.247721,39.452
amn,1455,983,1,0.998168,0.187291,7.8862,0.245755,75.9939
amn,1455,983,2,3.41239,0.276732,7.34007,0.292034,157.245
amn,1455,983,3,2.46987,0.301208,8.40793,0.366497,33.203
yeeN,717,984,0,1.92206,0.366206,3.74023,0.364766,18.1846
yeeN,717,984,1,2.89559,0.60774,4.67322,0.587663,28.3297
yeeO,1644,986,0,2.29404,0.603206,3.45228,0.60094,25.2262
yeeO,1644,986,1,1.50456,0.403187,3.16896,0.375491,38.1035
yeeO,1644,986,2,1.98735,0.481815,2.91771,0.482028,30.9082
yeeO,1644,986,3,1.45625,0.43489,3.4669,0.461816,42.7539
yeeO,1644,986,4,0.262333,1.33836,7.7494,1.7121,53.909
cbl,951,988,0,-0.0491209,0.341564,5.15175,0.40252,22.4024
cbl,951,988,1,1.02189,0.585849,5.68692,0.660499,32.5368
cbl,951,988,2,1.72228,0.469246,4.49515,0.471302,9.05088
erfK,933,991,0,-0.448453,0.0882972,2.2471,0.0771439,117.087
erfK,933,991,1,-0.234175,0.0867435,2.37385,0.0814863,72.3549
erfK,933,991,2,0.0758262,0.130005,2.88565,0.125601,72.4282
yoeF,357,998,0,1.99467,0.929028,7.50526,1.14898,20.5072
yeeX,330,999,0,-1.25556,0.115486,9.20385,0.149723,262.071
yeeA,1059,1000,0,1.99901,0.20286,6.16053,0.225114,93.1144
yeeA,1059,1000,1,2.26426,0.295219,6.17833,0.294336,75.6326
yeeA,1059,1000,2,4.29618,0.409771,5.92471,0.369502,90.3617
sbmC,474,1001,0,-1.6835,0.151366,6.55079,0.160352,223.69
sbcB,1428,1003,0,0.313401,0.190233,3.61593,0.20098,32.3901
sbcB,1428,1003,1,0.488704,0.150601,3.33481,0.159706,32.6836
sbcB,1428,1003,2,0.744221,0.174627,3.51887,0.175159,15.4295
sbcB,1428,1003,3,1.56056,0.259399,3.91585,0.254225,22.1372
yeeED,1300,1004,0,-0.566411,0.250641,4.68824,0.272485,94.135
yeeED,1300,1004,1,-0.282983,0.211158,5.04415,0.241408,90.5769
yeeED,1300,1004,2,-2.12405,0.228143,4.8389,0.194398,107.895
yeeED,1300,1004,3,-1.37319,0.160184,4.99106,0.154057,127.868
plaP,1359,1005,0,5.97147,1.11525,8.04937,1.46586,63.2542
plaP,1359,1005,1,7.96045,2.10735,10.6969,3.61094,69.0684
plaP,1359,1005,2,7.99704,1.38296,6.95134,1.72908,38.1045
plaP,1359,1005,3,9.31056,1.07423,3.45244,0.923378,36.1242
yeeY,930,1006,0,0.109603,0.0925858,4.2233,0.0950806,94.0956
yeeY,930,1006,1,-0.373627,0.179958,4.39085,0.190841,37.2046
yeeY,930,1006,2,0.452772,0.225983,4.76031,0.261915,43.455
yeeZ,825,1007,0,0.927712,0.0595112,4.20641,0.0650611,273.924
yeeZ,825,1007,1,0.531679,0.0810897,4.09478,0.0833143,157.928
cld,981,1009,0,0.942634,0.111957,4.24505,0.121064,89.2272
cld,981,1009,1,1.94376,0.144589,4.2903,0.14647,156.855
cld,981,1009,2,1.52242,0.218342,5.60547,0.231266,78.657
ugd,1167,1010,0,0.431397,0.102646,2.86791,0.108287,113.328
ugd,1167,1010,1,1.26665,0.163747,3.39943,0.173034,174.365
ugd,1167,1010,2,1.94447,0.190226,4.01983,0.20275,270.395
gnd,1407,1011,0,0.477989,0.402504,20.6355,1.06508,134.266
gnd,1407,1011,1,-0.2128,0.85556,26.6537,2.80166,35.3107
gnd,1407,1011,2,1.75731,0.609336,23.3039,1.67498,120.015
gnd,1407,1011,3,0.894799,0.540685,23.7592,1.60209,90.5355
galF,894,1014,0,0.498463,0.134289,4.49301,0.153273,86.3126
galF,894,1014,1,2.1379,0.382713,5.90058,0.379047,139.48
yegH,1584,1015,0,1.15628,0.246135,3.25211,0.239153,51.606
yegH,1584,1015,1,1.39042,0.279911,2.7819,0.282832,49.5776
yegH,1584,1015,2,1.49896,0.324789,3.50914,0.344197,26.0558
yegH,1584,1015,3,2.00248,0.361872,2.53335,0.289368,47.7343
yegH,1584,1015,4,1.99916,0.505449,4.11131,0.496994,26.7681
asmA,1854,1016,0,2.6832,0.166991,4.66722,0.156173,161.274
asmA,1854,1016,1,2.9128,0.221428,4.52583,0.213193,101.672
asmA,1854,1016,2,2.91696,0.242484,4.06789,0.221308,93.283
asmA,1854,1016,3,2.18984,0.253844,4.42947,0.225161,41.1558
asmA,1854,1016,4,2.00007,0.29801,4.32633,0.259245,46.2059
asmA,1854,1016,5,1.17955,0.21736,4.47069,0.214793,71.0062
yegE,3318,1017,0,0.479162,0.1378,3.4613,0.145914,28.9056
yegE,3318,1017,1,1.11526,0.271928,3.72963,0.277327,47.1601
yegE,3318,1017,2,1.60185,0.367102,4.2585,0.360903,67.9223
yegE,3318,1017,3,1.0284,0.412759,3.61797,0.403227,11.6696
yegE,3318,1017,4,1.75616,0.349987,3.11707,0.339207,30.9401
yegE,3318,1017,5,0.0660733,0.322067,3.76337,0.304793,26.6362
yegE,3318,1017,6,0.35461,0.240753,4.37986,0.250232,33.9983
yegE,3318,1017,7,0.311981,0.519063,4.63822,0.558361,27.374
yegE,3318,1017,8,0.0216202,0.388542,5.16148,0.392436,50.3182
yegE,3318,1017,9,2.3689,0.33924,3.99186,0.306603,18.3954
yegE,3318,1017,10,1.99815,0.297196,3.93298,0.295695,14.0235
alkA,849,1018,0,0.749159,0.359232,4.1043,0.396954,59.8703
alkA,849,1018,1,1.01442,0.424684,4.33138,0.45111,68.2587
yegD,1353,1019,0,1.69877,0.64435,5.5371,0.673494,32.2852
yegD,1353,1019,1,1.41671,0.508355,3.4732,0.560007,25.019
yegD,1353,1019,2,1.49233,0.771965,6.27976,0.850653,50.201
yegD,1353,1019,3,1.49791,0.549787,5.06538,0.618448,26.7281
yegP,333,1025,0,-10,0.658912,26.8001,1.09748,686.1
yegQ,1362,1026,0,14.2792,0.658912,1.78E-15,1.09748,686.1
yegQ,1362,1026,1,8.80502,0.809452,4.59028,0.709028,114.471
yegQ,1362,1026,2,10.4209,2.1998,4.93141,1.76965,107.851
yegQ,1362,1026,3,6.48499,0.70147,4.63897,0.570207,43.7098
yegS,900,1030,0,0.613016,0.192546,3.09329,0.19659,64.1751
yegS,900,1030,1,1.49655,0.206569,2.73692,0.216358,52.4314
yegS,900,1030,2,2.04876,0.42433,3.76603,0.377536,78.3601
fbaB,1053,1032,0,-1.51363,0.211796,14.0541,0.365719,153.555
fbaB,1053,1032,1,-1.1887,0.233905,14.6016,0.42919,234.502
fbaB,1053,1032,2,-1.81222,0.310928,15.9764,0.580201,101.356
mrp,1110,1036,0,0.814278,0.102655,4.21522,0.102993,62.9837
mrp,1110,1036,1,-0.333363,0.136579,4.52418,0.143892,86.7649
mrp,1110,1036,2,1.37369,0.121984,4.4466,0.124432,78.9157
metG,2034,1037,0,0.78786,0.0887737,4.33545,0.0951445,179.185
metG,2034,1037,1,1.64213,0.147976,4.7781,0.147248,156.666
metG,2034,1037,2,1.90674,0.165143,4.94482,0.170596,101.578
metG,2034,1037,3,1.18244,0.139402,4.84727,0.146152,50.762
metG,2034,1037,4,0.763978,0.139635,4.95409,0.15019,70.8218
metG,2034,1037,5,0.0831481,0.19287,5.83911,0.212717,44.6828
yehS,471,1042,0,1.06317,0.178481,4.03784,0.17451,14.9435
yehUT,2402,1043,0,1.99944,0.203106,3.9733,0.202276,57.838
yehUT,2402,1043,1,2,0.327201,3.99679,0.324019,31.3937
yehUT,2402,1043,2,3.02121,0.568394,3.91963,0.479053,21.9689
yehUT,2402,1043,3,2.52832,0.459917,4.26317,0.410296,37.1977
yehUT,2402,1043,4,1.95603,0.240953,3.99806,0.235156,16.8532
yehUT,2402,1043,5,1.72887,0.288312,3.88724,0.275455,37.0606
yehUT,2402,1043,6,2.5698,0.291396,3.88387,0.256487,20.8431
yehUT,2402,1043,7,2.82046,0.30731,3.78358,0.275835,10.3335
mlrA,732,1044,0,0.826886,0.0588983,2.14887,0.0591901,228.392
mlrA,732,1044,1,1.03395,0.0806283,2.8255,0.0778021,313.044
bglX,2298,1045,0,1.90336,0.192506,4.07775,0.188851,32.8693
bglX,2298,1045,1,1.81846,0.229947,4.33918,0.226964,67.0111
bglX,2298,1045,2,2.45389,0.276991,4.26155,0.243651,84.6263
bglX,2298,1045,3,2.56016,0.32107,4.98645,0.305322,83.0733
bglX,2298,1045,4,3.38332,0.385478,4.71833,0.324475,87.1323
bglX,2298,1045,5,2.46698,0.294356,4.54986,0.265117,38.3706
bglX,2298,1045,6,-0.0098837,0.288447,6.94526,0.363732,29.0053
dld,1716,1046,0,0.676047,0.116327,4.48428,0.118743,52.2112
dld,1716,1046,1,0.722794,0.117752,4.56509,0.121672,43.674
dld,1716,1046,2,1.15343,0.116108,4.70406,0.114643,90.2236
dld,1716,1046,3,0.896662,0.116349,5.01371,0.127988,88.9336
dld,1716,1046,4,0.352177,0.125644,5.40154,0.13866,67.7705
pbpG,933,1047,0,1.57987,0.177139,4.06781,0.173757,106.078
pbpG,933,1047,1,2.00108,0.298364,4.21175,0.252116,65.1507
pbpG,933,1047,2,1.84641,0.250561,4.58953,0.258754,33.9922
yohC,588,1048,0,-3.00559,0.172249,6.80671,0.162025,742.976
yohD,579,1049,0,0.462727,0.152632,3.24296,0.168772,119.712
yohF,762,1050,0,-0.453747,0.237025,4.95753,0.261482,51.3295
yohF,762,1050,1,0.661037,0.22876,4.70699,0.249414,47.2439
dusC,948,1053,0,1.86344,0.642462,5.46533,0.628214,48.1787
dusC,948,1053,1,1.83519,0.952995,6.5593,1.03323,49.5356
dusC,948,1053,2,1.96118,0.80879,6.08494,0.879276,28.7787
yohJK,1091,1054,0,0.807006,0.268875,2.75549,0.283024,34.9733
yohJK,1091,1054,1,1.03194,0.399131,3.45916,0.397539,18.4074
yohJK,1091,1054,2,0.254497,0.21862,3.66437,0.228132,57.872
cdd,885,1055,0,-0.209818,0.291128,5.30169,0.342603,54.1361
cdd,885,1055,1,0.705077,0.284805,5.22225,0.316842,32.3437
sanA-yeiS,962,1056,0,1.0249,0.315677,3.79054,0.306918,22.5652
sanA-yeiS,962,1056,1,1.9891,0.530467,3.88799,0.463014,37.8016
sanA-yeiS,962,1056,2,4.00637,2.34061,12.6825,3.45936,63.4544
yeiTA,2468,1057,0,0.501241,0.312044,3.96913,0.32618,17.4081
yeiTA,2468,1057,1,0.690083,0.259696,4.01674,0.268392,9.89841
yeiTA,2468,1057,2,1.03032,0.294309,3.82612,0.286291,20.6706
yeiTA,2468,1057,3,1.50203,0.27284,3.24826,0.247655,19.892
yeiTA,2468,1057,4,1.68251,0.351947,3.66846,0.341083,39.0988
yeiTA,2468,1057,5,1.08398,0.417861,4.88938,0.432024,36.011
yeiTA,2468,1057,6,2.36481,0.576926,5.05521,0.549646,29.22
yeiTA,2468,1057,7,2.00627,0.437803,4.72272,0.407768,28.1664
galS,1041,1058,0,3.79584,0.0678937,3.32738,0.0541449,375.578
galS,1041,1058,1,6.25581,0.1358,2.33303,0.084196,247.431
galS,1041,1058,2,6.73913,0.123732,2.43882,0.0837826,260.627
yeiG,837,1059,0,0.646023,0.254119,7.67303,0.325622,49.7851
yeiG,837,1059,1,0.432422,0.218167,7.97013,0.295697,46.9244
lysP,1470,1061,0,1.35281,0.203871,3.57134,0.217352,86.4772
lysP,1470,1061,1,1.73164,0.287965,4.16712,0.292827,84.4222
lysP,1470,1061,2,1.96974,0.287261,3.92244,0.294126,102.35
lysP,1470,1061,3,2.03299,0.419178,4.86086,0.392006,117.915
yeiE,882,1062,0,0.277858,0.128262,3.32951,0.133767,74.8385
yeiE,882,1062,1,0.993645,0.125784,3.44499,0.138574,87.9637
yeiH,1050,1063,0,1.84692,0.474382,4.7586,0.505935,40.3074
yeiH,1050,1063,1,0.500804,0.320624,4.61854,0.3516,51.4679
yeiH,1050,1063,2,1.65911,0.4289,5.31521,0.469221,37.2852
nfo,858,1064,0,-0.0271384,0.138753,5.89774,0.168468,83.401
nfo,858,1064,1,-0.251919,0.178873,6.15457,0.214677,55.6739
yeiI,1089,1065,0,-0.000117571,0.175558,6.17726,0.214992,49.4417
yeiI,1089,1065,1,1.48573,0.293845,3.65246,0.320739,45.6881
yeiI,1089,1065,2,1.99516,0.44852,3.85689,0.449781,35.9738
yeiL,660,1068,0,1.99818,0.398363,4.72575,0.40314,30.1202
yeiL,660,1068,1,3.13862,0.644595,3.03802,0.492658,15.5443
fruBKA,3777,1070,0,0.354358,0.392403,6.94274,0.491329,61.7068
fruBKA,3777,1070,1,1.50729,0.46738,6.4636,0.505254,21.7343
fruBKA,3777,1070,2,2.00011,0.644688,7.79341,0.711816,54.1514
fruBKA,3777,1070,3,-0.512581,0.433563,6.74181,0.518823,24.037
fruBKA,3777,1070,4,0.512113,0.369324,6.22261,0.43431,35.9763
fruBKA,3777,1070,5,0.436823,0.275057,5.84456,0.334967,41.6214
fruBKA,3777,1070,6,0.0202937,0.238814,6.42243,0.279433,21.1955
fruBKA,3777,1070,7,-0.62849,0.29389,6.93206,0.360631,43.7224
fruBKA,3777,1070,8,-0.456373,0.325653,7.37231,0.41209,26.227
fruBKA,3777,1070,9,0.773504,0.413221,9.02498,0.598043,57.0797
fruBKA,3777,1070,10,0.0698325,0.277595,7.43737,0.34487,68.865
fruBKA,3777,1070,11,0.271824,0.330482,9.34299,0.482539,50.6525
yeiP,573,1071,0,1.99214,0.238283,4.78871,0.243412,47.5167
yeiQ,1467,1072,0,11.3013,0.238283,3.55E-15,0.243412,47.5167
yeiQ,1467,1072,1,3.41964,0.610581,5.65477,0.565768,26.3067
yeiQ,1467,1072,2,3.7487,0.683745,6.0944,0.679982,28.7934
yeiQ,1467,1072,3,6.87932,0.870212,4.80148,0.769247,26.5905
yeiR-lpxT,1739,1073,0,4.05679,0.700808,3.63382,0.492818,69.5853
yeiR-lpxT,1739,1073,1,4.93239,0.636577,3.20957,0.517725,68.5497
yeiR-lpxT,1739,1073,2,5.16906,0.538046,2.83713,0.42838,61.8999
yeiR-lpxT,1739,1073,3,6.49398,1.06128,7.28866,1.12291,114.467
yeiR-lpxT,1739,1073,4,6.77649,0.706177,2.98569,0.548333,121.257
spr,567,1074,0,3.11291,0.0959646,3.70521,0.0748927,1170.15
rtn,1557,1075,0,1.71625,0.430603,3.7111,0.427721,27.2541
rtn,1557,1075,1,0.983362,0.603685,4.22397,0.718845,38.0031
rtn,1557,1075,2,2.00755,0.87057,4.61792,0.799655,17.3063
rtn,1557,1075,3,2.00538,0.607549,4.13395,0.523809,35.3866
rtn,1557,1075,4,2.85786,0.453628,3.96728,0.419879,34.452
yejABEF,5526,1076,0,0.467103,0.173952,3.56574,0.187951,61.4875
yejABEF,5526,1076,1,1.01216,0.255392,3.68034,0.252513,27.5156
yejABEF,5526,1076,2,1.1381,0.287685,3.40188,0.282889,26.1984
yejABEF,5526,1076,3,1.45665,0.364801,3.94492,0.390693,44.3157
yejABEF,5526,1076,4,1.52769,0.324588,3.75394,0.319209,31.4885
yejABEF,5526,1076,5,0.89129,0.259767,3.70333,0.274195,16.0114
yejABEF,5526,1076,6,1.99854,0.323396,4.18677,0.328684,11.8406
yejABEF,5526,1076,7,1.52241,0.29254,4.13195,0.285538,12.6735
yejABEF,5526,1076,8,2.74883,0.473898,4.93266,0.461458,26.7455
yejABEF,5526,1076,9,4.61636,0.577559,4.49952,0.479903,47.9269
yejABEF,5526,1076,10,5.65745,0.555987,4.65741,0.535266,55.5065
yejABEF,5526,1076,11,4.48213,1.00351,6.78102,1.00885,44.2969
yejABEF,5526,1076,12,5.32065,0.411362,4.25434,0.348214,35.2327
yejABEF,5526,1076,13,5.23012,0.444407,4.20704,0.381056,14.1169
yejABEF,5526,1076,14,5.41802,0.373207,4.19394,0.331774,20.732
yejABEF,5526,1076,15,5.343,0.398158,4.91768,0.375988,34.5394
yejABEF,5526,1076,16,4.5254,0.456809,4.82105,0.382315,121.791
yejABEF,5526,1076,17,-2.03981,0.308223,6.4829,0.297256,47.5487
yejG,345,1077,0,2.39295,0.423035,6.80668,0.466019,15.6183
bcr,1191,1078,0,1.85728,0.20985,4.08058,0.214844,83.5517
bcr,1191,1078,1,1.99446,0.299111,4.40611,0.320074,57.848
bcr,1191,1078,2,2.02798,0.395723,5.25015,0.377581,64.8183
rsuA,696,1079,0,1.25841,0.159938,4.02053,0.165784,96.0838
rsuA,696,1079,1,1.49981,0.193244,3.98763,0.20124,45.5332
yejH,1761,1080,0,0.89556,0.350263,3.51325,0.377286,59.1342
yejH,1761,1080,1,0.798395,0.362343,3.1376,0.394349,43.1192
yejH,1761,1080,2,1.99086,0.373114,2.39005,0.32927,54.8096
yejH,1761,1080,3,1.61816,0.539043,3.90474,0.534331,29.4987
yejH,1761,1080,4,1.23733,0.604276,4.71273,0.666594,38.7469
yejK,1008,1082,0,2.1229,0.350449,6.96963,0.378522,31.1269
yejK,1008,1082,1,3.76917,0.424805,7.91881,0.495764,74.9964
yejK,1008,1082,2,1.97046,0.368684,8.10405,0.465143,62.5572
yejLM,2008,1083,0,0.611825,0.122515,3.9737,0.128534,69.176
yejLM,2008,1083,1,1.49291,0.175106,4.23434,0.186884,130.867
yejLM,2008,1083,2,2.20345,0.241595,4.33208,0.237094,148.594
yejLM,2008,1083,3,1.93989,0.206122,3.96165,0.206846,72.7523
yejLM,2008,1083,4,2.18591,0.271713,4.02888,0.236133,79.9681
yejLM,2008,1083,5,1.86682,0.213106,3.97746,0.211267,38.2119
narP,648,1087,0,1.80276,0.244222,5.18939,0.248263,40.411
narP,648,1087,1,1.44231,0.206833,4.98324,0.220634,37.1208
eco,489,1088,0,-1.14699,0.183952,7.84183,0.222104,78.5802
yojI,1644,1090,0,1.76331,0.424068,5.01976,0.398314,34.8801
yojI,1644,1090,1,2.78998,0.52999,5.67786,0.52912,87.8669
yojI,1644,1090,2,2.48345,0.819438,8.17172,0.993851,55.9608
yojI,1644,1090,3,1.80907,0.530089,6.13044,0.58634,33.7089
yojI,1644,1090,4,2.00224,0.48605,4.557,0.448382,27.3435
rcsC,2802,1094,0,2.10065,0.417493,4.41745,0.37442,58.6358
rcsC,2802,1094,1,1.99868,0.361601,4.37395,0.334592,55.4957
rcsC,2802,1094,2,1.99937,0.461209,4.4317,0.436286,52.5218
rcsC,2802,1094,3,2.10121,0.486464,4.75426,0.448324,54.3647
rcsC,2802,1094,4,1.99774,0.499294,4.91,0.474257,44.277
rcsC,2802,1094,5,1.85259,0.419872,4.14129,0.431972,19.2935
rcsC,2802,1094,6,1.33287,0.326973,4.35215,0.336836,44.675
rcsC,2802,1094,7,0.151506,0.277139,5.34178,0.288128,33.916
rcsC,2802,1094,8,0.610434,0.254133,4.75966,0.250128,55.7253
atoSC,3209,1095,0,2.15459,0.500686,3.3683,0.392959,11.9555
atoSC,3209,1095,1,-0.349094,0.53516,5.1897,0.576927,22.2895
atoSC,3209,1095,2,-0.0069508,0.383478,4.45396,0.421836,22.0122
atoSC,3209,1095,3,-0.404077,0.333937,3.95262,0.328089,34.4365
atoSC,3209,1095,4,-0.351915,0.368509,4.73797,0.391962,22.1596
atoSC,3209,1095,5,0.46094,0.389516,5.54676,0.439303,21.5065
atoSC,3209,1095,6,2.01085,0.427881,4.60874,0.356994,23.864
atoSC,3209,1095,7,4.9437,0.582559,4.0618,0.472211,60.6993
atoSC,3209,1095,8,4.73956,0.642865,4.28175,0.527978,28.4079
atoSC,3209,1095,9,5.66973,0.500158,3.84168,0.427029,36.2816
gyrA,2628,1097,0,1.50022,0.14977,5.32457,0.156604,88.6731
gyrA,2628,1097,1,2.12907,0.183009,5.41583,0.170415,209.217
gyrA,2628,1097,2,4.56909,0.223863,4.49865,0.182301,320.407
gyrA,2628,1097,3,3.25353,0.216175,5.45588,0.19363,180.001
gyrA,2628,1097,4,2.683,0.172215,5.74568,0.172244,180.689
gyrA,2628,1097,5,3.07669,0.202792,5.23923,0.175594,114.393
gyrA,2628,1097,6,1.96915,0.169672,5.72246,0.180606,121.135
gyrA,2628,1097,7,1.27396,0.176395,5.78206,0.187837,246.906
ubiG,723,1098,0,9.38368,0.176395,0,0.187837,246.906
ubiG,723,1098,1,5.36562,0.284538,3.4863,0.244942,103.102
inaA,651,1100,0,0.540076,0.266912,4.72009,0.284095,22.7661
inaA,651,1100,1,0.878726,0.216519,5.00802,0.239252,15.8614
glpTQ,2440,1102,0,0.447106,0.623311,5.51319,0.698621,31.3334
glpTQ,2440,1102,1,-0.446554,0.815147,7.10201,1.05192,81.1648
glpTQ,2440,1102,2,1.02753,0.882221,6.34543,0.994224,26.8256
glpTQ,2440,1102,3,-0.139977,0.436241,5.54929,0.52294,55.5981
glpTQ,2440,1102,4,-0.103329,0.217846,4.24009,0.245594,54.2128
glpTQ,2440,1102,5,-0.0475423,0.208201,4.64751,0.235417,16.9445
glpTQ,2440,1102,6,-0.115032,0.224141,4.72374,0.255517,33.4619
glpTQ,2440,1102,7,-9.09225,1.11884,15.8771,1.20318,135.165
yfaY,1203,1105,0,0.775132,0.159035,3.74648,0.164695,56.8644
yfaY,1203,1105,1,1.52169,0.200571,3.27473,0.188075,32.2987
yfaY,1203,1105,2,1.52575,0.246011,4.04064,0.237033,63.9486
yfaY,1203,1105,3,1.66977,0.339063,5.27417,0.359877,65.7543
yfaZ,543,1106,0,1.23374,1.12695,8.90505,1.52901,38.8929
nudI,426,1107,0,4.0258,0.462827,3.25825,0.324907,84.606
ais,603,1108,0,0.993589,0.0539781,3.76454,0.0586939,538.576
ais,603,1108,1,1.9971,0.0864137,4.03535,0.0871474,577.329
elaB,306,1109,0,-8.31273,0.227834,22.0946,0.344298,2120.21
elaA,462,1110,0,0.44349,0.347417,6.49516,0.431964,27.2623
rbn,918,1111,0,1.75477,0.399979,4.27371,0.411629,32.4699
rbn,918,1111,1,2.0178,0.529069,4.57397,0.517857,44.0036
rbn,918,1111,2,2.00641,0.625415,5.20749,0.580723,46.0979
lrhA,939,1119,0,1.12598,0.178069,4.34021,0.173055,40.0379
lrhA,939,1119,1,0.525229,0.222789,4.28582,0.222873,31.9557
lrhA,939,1119,2,-4.84112,5.16294,215.16,88.6022,227.916
yfbS,1833,1120,0,1.10423,0.383468,4.40294,0.387525,35.9245
yfbS,1833,1120,1,1.50077,0.342771,4.04437,0.327924,20.4998
yfbS,1833,1120,2,1.60508,0.368306,4.02191,0.346621,37.9603
yfbS,1833,1120,3,1.43564,0.557151,4.72471,0.631942,37.7802
yfbS,1833,1120,4,0.710819,0.428536,4.92391,0.464553,37.3165
yfbS,1833,1120,5,0.367279,0.361506,5.32077,0.415944,51.7073
yfbUT,1156,1121,0,-0.255266,0.111671,6.6612,0.136207,134.739
yfbUT,1156,1121,1,0.454906,0.110815,6.82055,0.138512,134.778
yfbUT,1156,1121,2,-0.044628,0.118841,7.02963,0.152189,108.107
yfbV,456,1122,0,-0.0928509,0.078149,4.02839,0.0869997,225.617
yfcD,543,1124,0,1.82747,0.152415,4.34883,0.153986,89.8145
yfcE,555,1125,0,1.40352,0.135421,4.41066,0.141831,59.1118
yfcF,645,1126,0,1.5977,0.23479,4.21405,0.236809,39.1636
yfcF,645,1126,1,1.94769,0.219786,4.22461,0.226667,50.3839
yfcG,648,1127,0,0.744228,0.136931,2.89273,0.14141,51.2259
yfcG,648,1127,1,0.724713,0.16028,3.18188,0.165885,45.9669
folX-yfcH,1277,1128,0,0.525811,0.143622,5.27742,0.154909,30.6648
folX-yfcH,1277,1128,1,0.821701,0.103696,5.24857,0.114041,95.0277
folX-yfcH,1277,1128,2,0.628719,0.132987,4.44191,0.141245,97.259
folX-yfcH,1277,1128,3,1.42232,0.153455,4.6607,0.165011,102.929
accD,915,1130,0,1.64967,0.0924521,5.26632,0.0918702,220.034
accD,915,1130,1,3.49194,0.112681,5.09578,0.0992418,779.699
accD,915,1130,2,2.36857,0.144811,7.08326,0.15729,425.841
fabB,1221,1131,0,1.41467,0.0370889,3.87831,0.0355833,814.567
fabB,1221,1131,1,2.74531,0.0491663,3.89336,0.0424175,1665.57
fabB,1221,1131,2,2.5517,0.0589747,4.08142,0.0504151,1495.98
fabB,1221,1131,3,3.68926,0.0643988,4.00656,0.0523631,1735.57
trmC,2007,1132,0,1.82492,0.291989,3.94828,0.301886,46.2304
trmC,2007,1132,1,2.4579,0.454744,4.36528,0.459406,73.8773
trmC,2007,1132,2,1.76139,0.420689,4.71215,0.421286,61.095
trmC,2007,1132,3,2.11943,0.443359,3.95397,0.388623,28.604
trmC,2007,1132,4,1.9306,0.35265,4.08694,0.381418,20.4591
trmC,2007,1132,5,2.00425,0.333547,3.71226,0.286321,23.8431
yfcN,552,1133,0,0.52083,0.344838,3.30332,0.357773,18.9731
sixA,486,1136,0,0.0697321,0.0810599,5.39013,0.0865904,305.076
fadIJ,3455,1137,0,6.72955,0.359219,3.01271,0.261723,334.219
fadIJ,3455,1137,1,7.98817,0.278779,2.64674,0.241564,295.728
fadIJ,3455,1137,2,7.11469,0.353278,2.98169,0.276127,288.105
fadIJ,3455,1137,3,7.38878,0.38764,3.39432,0.320188,219.797
fadIJ,3455,1137,4,6.04306,0.49384,3.59205,0.346823,191.727
fadIJ,3455,1137,5,7.60382,0.265906,2.83971,0.220908,151.175
fadIJ,3455,1137,6,7.08883,0.285359,2.8199,0.212466,103.444
fadIJ,3455,1137,7,6.63977,0.36883,3.26306,0.270607,204.075
fadIJ,3455,1137,8,6.87498,0.276969,2.8167,0.20035,475.234
fadIJ,3455,1137,9,6.11772,0.348056,3.07077,0.228043,1237.86
fadIJ,3455,1137,10,5.02448,0.166243,3.39068,0.132527,1124.55
fadL,1347,1139,0,13.2581,1.04759,23.5245,5.45485,414.2
fadL,1347,1139,1,10.3756,1.36557,19.5593,3.79388,282.201
fadL,1347,1139,2,13.1042,0.801195,15.664,2.74838,248.539
fadL,1347,1139,3,15.3428,6.46E+07,19.3405,2.68E+08,365.863
mlaA,756,1141,0,0.646612,0.118979,4.28407,0.124025,53.214
mlaA,756,1141,1,1.49773,0.158883,4.90974,0.169292,59.9855
yfdC,933,1142,0,0.905724,0.208236,2.14394,0.205663,46.8071
yfdC,933,1142,1,0.990948,0.262934,3.09566,0.284186,44.7403
yfdC,933,1142,2,1.14006,0.314703,3.20634,0.313985,31.1743
dsdC,936,1148,0,0.105102,0.348402,4.40785,0.358194,25.1713
dsdC,936,1148,1,1.41502,0.507094,4.39719,0.492052,28.171
dsdC,936,1148,2,1.00434,0.578702,4.97295,0.611264,37.7828
alaC,1239,1157,0,-0.249597,0.108595,4.72385,0.12047,146.265
alaC,1239,1157,1,-0.083626,0.138101,4.78117,0.158991,141.797
alaC,1239,1157,2,0.140875,0.169035,4.86139,0.186765,128.014
alaC,1239,1157,3,0.382687,0.168247,5.52372,0.195363,93.1485
ypdABC,3317,1158,0,1.96226,0.346032,3.02822,0.352068,31.1756
ypdABC,3317,1158,1,1.82557,0.649769,4.42466,0.64798,46.8252
